RECORDING_SESSION_LABEL,Participant_ID,Word_Unique_ID,Text_ID,Word_Number,Sentence_Number,Word_In_Sentence_Number,Word,Word_Cleaned,Word_Length,Total_Response_Count,Unique_Count,OrthographicMatch,OrthoMatchModel,IsModalResponse,ModalResponse,ModalResponseCount,Certainty,POS_CLAWS,Word_Content_Or_Function,Word_POS,POSMatch,POSMatchModel,InflectionMatch,InflectionMatchModel,LSA_Context_Score,LSA_Response_Match_Score,IA_ID,IA_LABEL,TRIAL_INDEX,IA_LEFT,IA_RIGHT,IA_TOP,IA_BOTTOM,IA_AREA,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_.,IA_FIRST_RUN_START_TIME,IA_DWELL_TIME,IA_FIXATION_COUNT,IA_RUN_COUNT,IA_SKIP,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_START_TIME
sub32,Sub28,QID15,1,16.0,1.0,16.0,company,company,7.0,40.0,25.0,0.2,0.193416758,1.0,company,8.0,0.2,NN1,Content,Noun,0.9,0.894493933,0.65,0.650204589,0.16,0.274615385,16,company ,39,1238,1334,70,154,8064,134.0,26.0,14.0,1264.3,117.1,1.0,22.0,5320.0,309.0,2.0,5649.0,0.0286,5320.0,309,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,1.68,-0.63,5319.0,5300.0
sub32,Sub28,QID16,1,17.0,1.0,17.0,is,is,2.0,40.0,12.0,0.125,0.120236188,0.0,has,12.0,0.3,VBZ,Content,Verb,0.975,0.964973399,0.8,0.796953929,0.69,0.5995,17,is ,39,1334,1392,70,154,4872,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID17,1,18.0,1.0,18.0,maintaining,maintaining,11.0,40.0,21.0,0.0,0.005514142,0.0,not,13.0,0.325,VVG,Content,Verb,0.25,0.256842685,0.25,0.257510301,0.26,0.20775,18,maintaining ,39,171,337,154,246,15272,140.0,28.0,15.0,267.1,203.8,1.0,23.0,5764.0,277.0,2.0,6058.0,0.0286,5764.0,277,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,30.85,-174.32,5763.0,5650.0
sub32,Sub28,QID18,1,19.0,1.0,19.0,its,its,3.0,39.0,19.0,0.102564103,0.10494235,0.0,a,10.0,0.256410256,DPS,Function,Determiner,0.615384615,0.61038569,,,0.53,0.0,19,its ,39,337,386,154,246,4508,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID19,1,20.0,1.0,20.0,customary,customary,9.0,40.0,28.0,0.0,0.005514142,0.0,place,3.0,0.075,AJ0,Content,Adjective,0.15,0.159161123,,,0.3,0.154,20,customary ,39,386,507,154,246,11132,155.0,30.0,16.0,393.1,195.2,1.0,24.0,6092.0,298.0,2.0,6415.0,0.0286,6092.0,298,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,5.66,-2.62,6091.0,6059.0
sub32,Sub28,QID20,1,21.0,1.0,21.0,silence.,silence,7.0,40.0,28.0,0.175,0.168951935,1.0,silence,7.0,0.175,NN1,Content,Noun,1.0,0.986296592,0.9,0.893646547,0.41,0.281538462,21,silence. ,39,507,612,154,246,9660,175.0,32.0,17.0,520.1,200.0,1.0,25.0,6439.0,175.0,1.0,6613.0,0.0143,6439.0,175,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,2.08,1.31,6438.0,6416.0
sub32,Sub28,QID21,1,22.0,2.0,1.0,The,the,3.0,39.0,15.0,0.102564103,0.104892569,0.0,apple,11.0,0.282051282,AT0,Function,Article,0.205128205,0.208033157,,,0.88,0.0,22,The ,39,612,661,154,246,4508,208.0,34.0,19.0,642.1,203.0,0.0,27.0,6974.0,208.0,1.0,7181.0,0.0143,6974.0,208,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,208.0,1.04,178.03,6973.0,6960.0
sub32,Sub28,QID22,1,23.0,2.0,2.0,watch,watch,5.0,40.0,22.0,0.0,0.005514142,0.0,company,17.0,0.425,NN1,Content,Noun,0.85,0.846157828,0.775,0.772581783,0.5,0.117435897,23,watch ,39,661,734,154,246,6716,306.0,33.0,18.0,673.8,202.7,1.0,26.0,6654.0,306.0,1.0,6959.0,0.0143,6654.0,484,2,2,0,0.0,0.0,1.0,1.0,1.0,1.0,692.0,4.59,1.65,6653.0,6614.0
sub32,Sub28,QID23,1,24.0,2.0,3.0,doesn't,doesn't,7.0,40.0,13.0,0.025,0.02554349,0.0,space,10.0,0.25,VDZ,Content,Verb,0.5,0.502697117,0.275,0.28196993,0.49,0.3605,24,doesn't ,39,734,830,154,246,8832,145.0,36.0,20.0,785.5,194.8,1.0,29.0,7407.0,145.0,1.0,7551.0,0.0143,7407.0,145,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,1.58,5.6,7406.0,7386.0
sub32,Sub28,QID24,1,25.0,2.0,4.0,have,have,4.0,40.0,23.0,0.275,0.267057509,1.0,have,11.0,0.275,VHI,Content,Verb,0.975,0.964973399,1.0,0.984785277,0.82,0.6315,25,have ,39,830,890,154,246,5520,202.0,37.0,21.0,868.6,196.6,1.0,30.0,7574.0,202.0,1.0,7775.0,0.0143,7574.0,333,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,202.0,2.37,-0.24,7573.0,7552.0
sub32,Sub28,QID25,1,26.0,2.0,5.0,a,a,1.0,40.0,13.0,0.2,0.199460757,0.0,any,10.0,0.25,AT0,Function,Article,0.675,0.66898821,,,0.89,0.0,26,a ,39,890,914,154,246,2208,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID26,1,27.0,2.0,6.0,microphone,microphone,10.0,40.0,31.0,0.0,0.005514142,0.0,battery,3.0,0.075,NN1,Content,Noun,0.725,0.72401138,0.7,0.699231375,0.23,0.118648649,27,microphone ,39,914,1046,154,246,12144,142.0,38.0,22.0,956.7,197.4,1.0,31.0,7802.0,142.0,1.0,7943.0,0.0143,7802.0,287,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0,273.0,2.75,1.63,7801.0,7776.0
sub32,Sub28,QID27,1,28.0,2.0,7.0,or,or,2.0,40.0,15.0,0.4,0.395824985,1.0,or,16.0,0.4,CJC,Function,Conjunction,0.525,0.521661168,,,0.73,0.0,28,or ,39,1046,1082,154,246,3312,248.0,40.0,23.0,1050.8,200.5,1.0,33.0,8138.0,248.0,1.0,8385.0,0.0143,8138.0,248,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,393.0,6.56,-0.48,8137.0,8103.0
sub32,Sub28,QID28,1,29.0,2.0,8.0,"speaker,",speaker,7.0,40.0,13.0,0.1,0.096048271,0.0,a,23.0,0.575,NN1,Content,Noun,0.4,0.404238249,0.4,0.40458423,0.13,0.231578947,29,"speaker, ",39,1082,1188,154,246,9752,156.0,42.0,24.0,1093.6,201.3,1.0,35.0,8586.0,156.0,1.0,8741.0,0.0143,8586.0,156,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.96,-3.49,8585.0,8555.0
sub32,Sub28,QID29,1,30.0,2.0,9.0,but,but,3.0,40.0,8.0,0.6,0.592817777,1.0,but,24.0,0.6,CJC,Function,Conjunction,0.625,0.619916945,,,0.87,0.0,30,but ,39,1188,1237,154,246,4508,237.0,43.0,25.0,1230.3,205.2,1.0,36.0,8775.0,237.0,1.0,9011.0,0.0143,8775.0,237,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,4.45,-1.94,8774.0,8742.0
sub32,Sub28,QID30,1,31.0,2.0,10.0,you,you,3.0,40.0,7.0,0.0,0.01107288,0.0,it,34.0,0.85,PNP,Function,Pronoun,0.875,0.86403494,,,0.7,0.0,31,you ,39,1237,1286,154,246,4508,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID31,1,32.0,2.0,11.0,can,can,3.0,40.0,7.0,0.7,0.686208264,1.0,can,28.0,0.7,VM0,Content,Verb,1.0,0.986296592,0.8,0.796953929,0.77,0.9045,32,can ,39,1286,1334,154,246,4416,204.0,44.0,26.0,1308.4,209.0,1.0,37.0,9036.0,204.0,1.0,9239.0,0.0143,9036.0,204,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,2.25,-1.72,9035.0,9012.0
sub32,Sub28,QID32,1,33.0,2.0,12.0,use,use,3.0,40.0,23.0,0.2,0.193416758,1.0,use,8.0,0.2,VVI,Content,Verb,0.8,0.797445569,0.975,0.963657546,0.48,0.43375,33,use ,39,1334,1404,154,246,6440,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID33,1,34.0,2.0,13.0,it,it,2.0,40.0,9.0,0.4,0.395824985,1.0,it,16.0,0.4,PNP,Function,Pronoun,0.425,0.423375894,,,0.92,0.0,34,it ,39,171,230,246,338,5428,146.0,46.0,28.0,204.8,284.7,0.0,39.0,9518.0,146.0,1.0,9663.0,0.0143,9518.0,146,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,146.0,1.13,149.98,9517.0,9503.0
sub32,Sub28,QID34,1,35.0,2.0,14.0,to,to,2.0,40.0,8.0,0.475,0.469689589,1.0,to,19.0,0.475,TO0,Function,Infinitive Marker,0.0,0.015078455,,,0.91,0.0,35,to ,39,230,266,246,338,3312,157.0,45.0,27.0,246.0,303.9,1.0,38.0,9346.0,157.0,1.0,9502.0,0.0143,9346.0,157,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,303.0,31.31,-174.68,9345.0,9240.0
sub32,Sub28,QID35,1,36.0,2.0,15.0,control,control,7.0,40.0,20.0,0.025,0.02554349,0.0,tell,8.0,0.2,VVI,Content,Verb,0.95,0.941998841,0.95,0.940873776,0.27,0.124358974,36,control ,39,266,362,246,338,8832,140.0,47.0,29.0,353.1,293.4,1.0,40.0,9696.0,140.0,1.0,9835.0,0.0143,9696.0,140,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,4.59,-2.53,9695.0,9664.0
sub32,Sub28,QID36,1,37.0,2.0,16.0,the,the,3.0,40.0,6.0,0.2,0.199460757,0.0,your,28.0,0.7,AT0,Function,Article,0.925,0.911928722,,,0.9,0.0,37,the ,39,362,409,246,338,4324,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID37,1,38.0,2.0,17.0,music,music,5.0,40.0,23.0,0.05,0.048416672,0.0,phone,7.0,0.175,NN1,Content,Noun,0.9,0.894493933,0.8,0.796953929,0.17,0.148648649,38,music ,39,409,482,246,338,6716,171.0,48.0,30.0,465.9,299.3,1.0,41.0,9863.0,308.0,2.0,10188.0,0.0286,9863.0,308,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,3.43,0.37,9862.0,9836.0
sub32,Sub28,QID38,1,39.0,2.0,18.0,on,on,2.0,40.0,10.0,0.45,0.44506337,1.0,on,18.0,0.45,PRP,Function,Preposition,0.6,0.595363274,,,0.88,0.0,39,on ,39,482,517,246,338,3220,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID39,1,40.0,2.0,19.0,your,your,4.0,40.0,4.0,0.775,0.764795002,1.0,your,31.0,0.775,DPS,Function,Determiner,0.975,0.958474538,,,0.52,0.0,40,your ,39,517,578,246,338,5612,239.0,50.0,31.0,567.0,299.1,1.0,42.0,10219.0,239.0,1.0,10457.0,0.0143,10219.0,239,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,4.16,2.11,10218.0,10189.0
sub32,Sub28,QID40,1,41.0,2.0,20.0,phone.,phone,5.0,40.0,9.0,0.325,0.316280085,1.0,phone,13.0,0.325,NN1,Content,Noun,0.95,0.941998841,0.925,0.917433088,0.3,0.634782609,41,phone. ,39,578,660,246,338,7544,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID41,1,42.0,3.0,1.0,You,you,3.0,40.0,14.0,0.0,0.01107288,0.0,the,8.0,0.2,PNP,Function,Pronoun,0.2,0.202960219,,,0.82,0.0,42,You ,39,660,710,246,338,4600,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID42,1,43.0,3.0,2.0,can,can,3.0,40.0,11.0,0.675,0.661573841,1.0,can,27.0,0.675,VM0,Content,Verb,0.975,0.964973399,0.875,0.869648593,0.82,0.86675,43,can ,39,710,758,246,338,4416,325.0,51.0,32.0,712.7,293.5,1.0,43.0,10493.0,325.0,1.0,10817.0,0.0143,10493.0,325,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,4.84,5.4,10492.0,10458.0
sub32,Sub28,QID43,1,44.0,3.0,3.0,glance,glance,6.0,40.0,9.0,0.0,0.005514142,0.0,also,26.0,0.65,VVI,Content,Verb,0.25,0.256842685,1.0,0.984785277,0.46,0.227,44,glance ,39,758,842,246,338,7728,207.0,52.0,33.0,759.3,292.7,1.0,44.0,10842.0,207.0,1.0,11048.0,0.0143,10842.0,207,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1.74,7.02,10841.0,10818.0
sub32,Sub28,QID44,1,45.0,3.0,4.0,at,at,2.0,40.0,2.0,0.975,0.957537366,1.0,at,39.0,0.975,PRP,Function,Preposition,0.975,0.958474538,,,0.84,0.0,45,at ,39,842,878,246,338,3312,165.0,54.0,35.0,862.6,288.3,0.0,46.0,11278.0,165.0,1.0,11442.0,0.0143,11278.0,165,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,165.0,1.7,174.59,11277.0,11257.0
sub32,Sub28,QID45,1,46.0,3.0,5.0,the,the,3.0,40.0,7.0,0.575,0.568198554,1.0,the,23.0,0.575,AT0,Function,Article,0.9,0.888076753,,,0.87,0.0,46,the ,39,878,925,246,338,4324,172.0,53.0,34.0,919.7,289.9,1.0,45.0,11085.0,172.0,1.0,11256.0,0.0143,11085.0,172,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,337.0,5.33,1.83,11084.0,11049.0
sub32,Sub28,QID46,1,47.0,3.0,6.0,watch,watch,5.0,40.0,8.0,0.5,0.488907857,1.0,watch,20.0,0.5,NN1,Content,Noun,1.0,0.986296592,0.975,0.963657546,0.55,0.68375,47,watch ,39,925,998,246,338,6716,105.0,63.0,40.0,973.1,287.7,0.0,55.0,13198.0,105.0,1.0,13302.0,0.0143,13198.0,105,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,105.0,0.85,179.56,13197.0,13185.0
sub32,Sub28,QID47,1,48.0,3.0,7.0,face,face,4.0,40.0,8.0,0.025,0.02554349,0.0,and,20.0,0.5,NN1,Content,Noun,0.05,0.06312702,0.05,0.064527396,0.45,0.47075,48,face ,39,998,1058,246,338,5520,155.0,55.0,36.0,1006.1,286.9,1.0,47.0,11474.0,155.0,1.0,11628.0,0.0143,11474.0,757,4,4,0,1.0,3.0,0.0,0.0,1.0,1.0,155.0,4.77,0.7,11473.0,11443.0
sub32,Sub28,QID48,1,49.0,3.0,8.0,to,to,2.0,40.0,8.0,0.3,0.297467703,0.0,and,21.0,0.525,TO0,Function,Preposition,0.0,0.015078455,,,0.9,0.0,49,to ,39,1058,1093,246,338,3220,153.0,59.0,39.0,1062.8,287.4,0.0,51.0,12405.0,153.0,1.0,12557.0,0.0143,12405.0,153,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,295.0,3.46,175.57,12404.0,12375.0
sub32,Sub28,QID49,1,50.0,3.0,9.0,view,view,4.0,40.0,9.0,0.0,0.005514142,0.0,see,21.0,0.525,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.28,0.1685,50,view ,39,1093,1155,246,338,5704,282.0,56.0,37.0,1095.7,292.2,1.0,48.0,11655.0,282.0,1.0,11936.0,0.0143,11655.0,575,3,3,0,0.0,0.0,1.0,1.0,1.0,2.0,505.0,2.74,-2.22,11654.0,11629.0
sub32,Sub28,QID50,1,51.0,3.0,10.0,the,the,3.0,40.0,9.0,0.6,0.592817777,1.0,the,24.0,0.6,AT0,Function,Article,0.825,0.815600105,,,0.88,0.0,51,the ,39,1155,1202,246,338,4324,158.0,58.0,38.0,1182.1,293.4,1.0,50.0,12217.0,158.0,1.0,12374.0,0.0143,12217.0,158,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1088.0,5.64,-3.21,12216.0,12183.0
sub32,Sub28,QID51,1,52.0,3.0,11.0,artist,artist,6.0,40.0,12.0,0.0,0.005514142,0.0,time,20.0,0.5,NN1,Content,Noun,0.975,0.964973399,0.9,0.893646547,0.16,0.09,52,artist ,39,1202,1286,246,338,7728,219.0,65.0,41.0,1243.7,304.3,1.0,57.0,13491.0,219.0,1.0,13709.0,0.0143,13491.0,219,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,3.87,-3.02,13490.0,13462.0
sub32,Sub28,QID52,1,53.0,3.0,12.0,and,and,3.0,40.0,9.0,0.475,0.469689589,1.0,and,19.0,0.475,CJC,Function,Conjunction,0.625,0.619916945,,,0.88,0.0,53,and ,39,1286,1357,246,338,6532,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID53,1,54.0,3.0,13.0,title,title,5.0,40.0,10.0,0.15,0.144550466,0.0,song,20.0,0.5,NN1,Content,Noun,0.85,0.846157828,0.85,0.845509084,0.21,0.2295,54,title ,39,172,266,338,422,7896,300.0,67.0,43.0,227.7,393.0,0.0,59.0,13953.0,300.0,1.0,14252.0,0.0143,13953.0,300,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,300.0,2.69,173.05,13952.0,13928.0
sub32,Sub28,QID54,1,55.0,3.0,14.0,of,of,2.0,40.0,5.0,0.875,0.862333789,1.0,of,35.0,0.875,PRF,Function,Preposition,0.9,0.888076753,,,0.86,0.0,55,of ,39,266,302,338,422,3024,265.0,69.0,44.0,292.0,403.7,0.0,61.0,14480.0,265.0,1.0,14744.0,0.0143,14480.0,265,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,265.0,0.36,131.95,14479.0,14470.0
sub32,Sub28,QID55,1,56.0,3.0,15.0,a,a,1.0,40.0,4.0,0.025,0.032023604,0.0,the,37.0,0.925,AT0,Function,Article,0.975,0.958474538,,,0.91,0.0,56,a ,39,302,326,338,422,2016,129.0,66.0,42.0,321.6,402.4,1.0,58.0,13799.0,129.0,1.0,13927.0,0.0143,13799.0,321,2,2,0,0.0,0.0,1.0,2.0,1.0,2.0,886.0,27.54,-173.51,13798.0,13710.0
sub32,Sub28,QID56,1,57.0,3.0,16.0,song.,song,4.0,40.0,3.0,0.95,0.930350315,1.0,song,38.0,0.95,NN1,Content,Noun,1.0,0.986296592,1.0,0.984785277,0.31,0.96475,57,song. ,39,326,417,338,422,7644,313.0,70.0,45.0,345.7,409.1,1.0,62.0,14767.0,313.0,1.0,15079.0,0.0143,14767.0,313,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1.77,-1.87,14766.0,14745.0
sub32,Sub28,,1,,,,,,,,,,,,,,,,,,,,,,,,1,There ,39,171,266,70,154,7980,156.0,2.0,1.0,230.9,80.6,0.0,2.0,272.0,327.0,2.0,613.0,0.0286,272.0,720,4,2,1,1.0,2.0,0.0,0.0,0.0,0.0,327.0,1.72,165.52,271.0,246.0
sub33,Sub29,QID1,1,2.0,1.0,2.0,are,are,3.0,40.0,9.0,0.4,0.390221218,1.0,are,16.0,0.4,VBB,Content,Verb,0.875,0.870389847,0.6,0.601117574,0.67,0.78225,2,are ,30,266,314,70,154,4032,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID2,1,3.0,1.0,3.0,now,now,3.0,40.0,17.0,0.0,0.005514142,0.0,many,20.0,0.5,AV0,Content,Adverb,0.075,0.086807051,,,0.64,0.48025,3,now ,30,314,363,70,154,4116,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID3,1,4.0,1.0,4.0,rumblings,rumblings,9.0,40.0,20.0,0.0,0.005514142,0.0,many,11.0,0.275,NN2,Content,Noun,0.05,0.06312702,0.025,0.041544127,0.18,0.106153846,4,rumblings ,30,363,482,70,154,9996,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID4,1,5.0,1.0,5.0,that,that,4.0,40.0,13.0,0.075,0.07848559,0.0,in,16.0,0.4,CJT,Function,Conjunction,0.025,0.036213555,,,0.92,0.0,5,that ,30,482,541,70,154,4956,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID5,1,6.0,1.0,6.0,Apple,apple,5.0,40.0,20.0,0.0,0.005514142,0.0,are,7.0,0.175,NN1,Content,Noun,0.25,0.256842685,0.225,0.233084455,0.3,0.1925,6,Apple ,30,541,613,70,154,6048,176.0,4.0,1.0,596.5,76.5,1.0,1.0,681.0,176.0,1.0,856.0,0.0278,681.0,176,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,5.15,-3.62,680.0,638.0
sub33,Sub29,QID6,1,7.0,1.0,7.0,might,might,5.0,39.0,17.0,0.0,0.005625635,0.0,will,13.0,0.333333333,VM0,Content,Verb,0.820512821,0.817398543,0.128205128,0.13932775,0.53,0.313,7,might ,30,613,686,70,154,6132,154.0,5.0,2.0,683.0,78.8,1.0,3.0,883.0,154.0,1.0,1036.0,0.0278,883.0,154,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,3.07,1.88,882.0,857.0
sub33,Sub29,QID7,1,8.0,1.0,8.0,soon,soon,4.0,40.0,19.0,0.0,0.005514142,0.0,release,9.0,0.225,AV0,Content,Adverb,0.0,0.018092951,,,0.55,0.29075,8,soon ,30,686,746,70,154,5040,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID8,1,9.0,1.0,9.0,invade,invade,6.0,40.0,17.0,0.0,0.005514142,0.0,release,15.0,0.375,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.19,0.12875,9,invade ,30,746,830,70,154,7056,210.0,6.0,3.0,775.3,76.2,1.0,4.0,1063.0,210.0,1.0,1272.0,0.0278,1063.0,210,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,3.12,3.18,1062.0,1037.0
sub33,Sub29,QID9,1,10.0,1.0,10.0,the,the,3.0,40.0,14.0,0.475,0.469689589,1.0,the,19.0,0.475,AT0,Function,Article,0.5,0.497087445,,,0.89,0.0,10,the ,30,830,878,70,154,4032,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID10,1,11.0,1.0,11.0,smart,smart,5.0,40.0,30.0,0.0,0.005514142,0.0,market,6.0,0.15,AJ0,Content,Adjective,0.125,0.134906151,,,0.39,0.103421053,11,smart ,30,878,949,70,154,5964,258.0,7.0,4.0,938.9,73.3,1.0,5.0,1321.0,258.0,1.0,1578.0,0.0278,1321.0,258,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,5.1,0.77,1320.0,1273.0
sub33,Sub29,QID11,1,12.0,1.0,12.0,watch,watch,5.0,40.0,10.0,0.05,0.048416672,0.0,phone,26.0,0.65,NN1,Content,Noun,0.95,0.941998841,0.8,0.796953929,0.5,0.1855,12,watch ,30,949,1022,70,154,6132,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID12,1,13.0,1.0,13.0,"space,",space,5.0,40.0,23.0,0.0,0.005514142,0.0,industry,9.0,0.225,NN1,Content,Noun,0.7,0.699473367,0.675,0.674727284,0.21,0.10625,13,"space, ",30,1022,1104,70,154,6888,228.0,8.0,5.0,1029.7,72.5,1.0,6.0,1618.0,228.0,1.0,1845.0,0.0278,1618.0,228,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,2.75,4.25,1617.0,1579.0
sub33,Sub29,QID13,1,14.0,1.0,14.0,though,though,6.0,40.0,21.0,0.0,0.01107288,0.0,and,9.0,0.225,CJS,Function,Conjunction,0.325,0.325199986,,,0.57,0.0,14,though ,30,1104,1190,70,154,7224,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID14,1,15.0,1.0,15.0,the,the,3.0,39.0,19.0,0.051282051,0.056237883,0.0,they,13.0,0.333333333,AT0,Function,Article,0.282051282,0.283145025,,,0.83,0.0,15,the ,30,1190,1238,70,154,4032,186.0,9.0,6.0,1191.5,78.3,1.0,7.0,1887.0,186.0,1.0,2072.0,0.0278,1887.0,186,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,4.69,1.05,1886.0,1846.0
sub33,Sub29,QID15,1,16.0,1.0,16.0,company,company,7.0,40.0,25.0,0.2,0.193416758,1.0,company,8.0,0.2,NN1,Content,Noun,0.9,0.894493933,0.65,0.650204589,0.16,0.274615385,16,company ,30,1238,1334,70,154,8064,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID16,1,17.0,1.0,17.0,is,is,2.0,40.0,12.0,0.125,0.120236188,0.0,has,12.0,0.3,VBZ,Content,Verb,0.975,0.964973399,0.8,0.796953929,0.69,0.5995,17,is ,30,1334,1392,70,154,4872,304.0,10.0,7.0,1336.3,81.3,1.0,8.0,2119.0,304.0,1.0,2422.0,0.0278,2119.0,304,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,3.93,-1.08,2118.0,2073.0
sub33,Sub29,QID17,1,18.0,1.0,18.0,maintaining,maintaining,11.0,40.0,21.0,0.0,0.005514142,0.0,not,13.0,0.325,VVG,Content,Verb,0.25,0.256842685,0.25,0.257510301,0.26,0.20775,18,maintaining ,30,171,337,154,246,15272,104.0,11.0,8.0,292.0,168.9,1.0,9.0,2611.0,228.0,2.0,2879.0,0.0556,2611.0,228,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,32.27,-176.11,2610.0,2505.0
sub33,Sub29,QID18,1,19.0,1.0,19.0,its,its,3.0,39.0,19.0,0.102564103,0.10494235,0.0,a,10.0,0.256410256,DPS,Function,Determiner,0.615384615,0.61038569,,,0.53,0.0,19,its ,30,337,386,154,246,4508,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub33,Sub29,QID19,1,20.0,1.0,20.0,customary,customary,9.0,40.0,28.0,0.0,0.005514142,0.0,place,3.0,0.075,AJ0,Content,Adjective,0.15,0.159161123,,,0.3,0.154,20,customary ,30,386,507,154,246,11132,183.0,13.0,9.0,423.0,183.6,1.0,10.0,2930.0,183.0,1.0,3112.0,0.0278,2930.0,183,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,6.34,-7.3,2929.0,2880.0
sub33,Sub29,QID20,1,21.0,1.0,21.0,silence.,silence,7.0,40.0,28.0,0.175,0.168951935,1.0,silence,7.0,0.175,NN1,Content,Noun,1.0,0.986296592,0.9,0.893646547,0.41,0.281538462,21,silence. ,30,507,612,154,246,9660,141.0,14.0,10.0,564.0,187.4,1.0,11.0,3167.0,141.0,1.0,3307.0,0.0278,3167.0,141,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,4.54,-0.2,3166.0,3113.0
